run_id,timestamp,config_id,code_version,dataset_version,question_id,cluster_id,epoch,metric,score,latency_ms,cost_usd,refused
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q013,fastapi_request_body.md,1,citation_acc,1.0,6365.292751928791,0.0035408,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q014,fastapi_testing.md,1,p_at_5,0.8,7150.719463010319,0.0032527999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q014,fastapi_testing.md,1,r_at_5,1.0,7150.719463010319,0.0032527999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q014,fastapi_testing.md,1,khr,0.6666666666666666,7150.719463010319,0.0032527999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q014,fastapi_testing.md,1,citation_acc,1.0,7150.719463010319,0.0032527999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q015,fastapi_configuration.md,1,p_at_5,1.0,14336.753297946416,0.005794400000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q015,fastapi_configuration.md,1,r_at_5,1.0,14336.753297946416,0.005794400000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q015,fastapi_configuration.md,1,khr,1.0,14336.753297946416,0.005794400000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q015,fastapi_configuration.md,1,citation_acc,1.0,14336.753297946416,0.005794400000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q016,fastapi_middleware.md,1,p_at_5,1.0,8396.892988937907,0.0040424,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q016,fastapi_middleware.md,1,r_at_5,1.0,8396.892988937907,0.0040424,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q016,fastapi_middleware.md,1,khr,1.0,8396.892988937907,0.0040424,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q016,fastapi_middleware.md,1,citation_acc,1.0,8396.892988937907,0.0040424,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q017,fastapi_dependencies.md,1,p_at_5,0.8,8395.6327480264,0.004412,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q017,fastapi_dependencies.md,1,r_at_5,1.0,8395.6327480264,0.004412,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q017,fastapi_dependencies.md,1,khr,1.0,8395.6327480264,0.004412,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q017,fastapi_dependencies.md,1,citation_acc,1.0,8395.6327480264,0.004412,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q018,fastapi_openapi.md,1,p_at_5,0.8,10445.764926960692,0.0033223999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q018,fastapi_openapi.md,1,r_at_5,1.0,10445.764926960692,0.0033223999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q018,fastapi_openapi.md,1,khr,1.0,10445.764926960692,0.0033223999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q018,fastapi_openapi.md,1,citation_acc,1.0,10445.764926960692,0.0033223999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q019,fastapi_websockets.md,1,p_at_5,0.8,13720.721276011318,0.0047512000000000006,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q019,fastapi_websockets.md,1,r_at_5,1.0,13720.721276011318,0.0047512000000000006,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q019,fastapi_websockets.md,1,khr,1.0,13720.721276011318,0.0047512000000000006,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q019,fastapi_websockets.md,1,citation_acc,1.0,13720.721276011318,0.0047512000000000006,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q020,fastapi_deployment.md,1,p_at_5,1.0,6256.807341007516,0.004256800000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q020,fastapi_deployment.md,1,r_at_5,1.0,6256.807341007516,0.004256800000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q020,fastapi_deployment.md,1,khr,0.6,6256.807341007516,0.004256800000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q020,fastapi_deployment.md,1,citation_acc,1.0,6256.807341007516,0.004256800000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q020,fastapi_deployment.md,1,calculator_correct,1.0,6256.807341007516,0.004256800000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q021,fastapi_middleware.md,1,p_at_5,1.0,6850.886025000364,0.0041768000000000005,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q021,fastapi_middleware.md,1,r_at_5,1.0,6850.886025000364,0.0041768000000000005,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q021,fastapi_middleware.md,1,khr,1.0,6850.886025000364,0.0041768000000000005,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q021,fastapi_middleware.md,1,citation_acc,1.0,6850.886025000364,0.0041768000000000005,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q021,fastapi_middleware.md,1,calculator_correct,1.0,6850.886025000364,0.0041768000000000005,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q022,fastapi_path_params.md,1,p_at_5,0.4,21297.21763089765,0.010488,True
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q022,fastapi_path_params.md,1,r_at_5,0.3333333333333333,21297.21763089765,0.010488,True
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q022,fastapi_path_params.md,1,khr,1.0,21297.21763089765,0.010488,True
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q022,fastapi_path_params.md,1,citation_acc,1.0,21297.21763089765,0.010488,True
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q023,fastapi_error_handling.md,1,p_at_5,1.0,21760.2638049284,0.0117088,True
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q023,fastapi_error_handling.md,1,r_at_5,0.3333333333333333,21760.2638049284,0.0117088,True
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q023,fastapi_error_handling.md,1,khr,0.75,21760.2638049284,0.0117088,True
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q023,fastapi_error_handling.md,1,citation_acc,1.0,21760.2638049284,0.0117088,True
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q024,fastapi_deployment.md,1,p_at_5,1.0,17562.66279297415,0.0081528,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q024,fastapi_deployment.md,1,r_at_5,0.5,17562.66279297415,0.0081528,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q024,fastapi_deployment.md,1,khr,1.0,17562.66279297415,0.0081528,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q024,fastapi_deployment.md,1,citation_acc,1.0,17562.66279297415,0.0081528,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q025,fastapi_pagination.md,1,p_at_5,1.0,28877.903320943005,0.0121808,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q025,fastapi_pagination.md,1,r_at_5,0.3333333333333333,28877.903320943005,0.0121808,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q025,fastapi_pagination.md,1,khr,1.0,28877.903320943005,0.0121808,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q025,fastapi_pagination.md,1,citation_acc,1.0,28877.903320943005,0.0121808,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q026,out_of_scope,1,refusal_correct,1.0,10071.59602700267,0.0030832000000000004,True
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:11:29.082964+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q027,out_of_scope,1,refusal_correct,1.0,11633.806086960249,0.003948,True
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,2,p_at_5,0.4,6341.924277949147,0.003012,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,2,r_at_5,1.0,6341.924277949147,0.003012,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,2,khr,0.75,6341.924277949147,0.003012,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,2,citation_acc,1.0,6341.924277949147,0.003012,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,2,p_at_5,0.6,6286.322018015198,0.0028512,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,2,r_at_5,1.0,6286.322018015198,0.0028512,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,2,khr,1.0,6286.322018015198,0.0028512,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,2,citation_acc,1.0,6286.322018015198,0.0028512,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,2,p_at_5,1.0,7107.518306933343,0.004077600000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,2,r_at_5,1.0,7107.518306933343,0.004077600000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,2,khr,1.0,7107.518306933343,0.004077600000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,2,citation_acc,1.0,7107.518306933343,0.004077600000000001,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q004,fastapi_security.md,2,p_at_5,1.0,6469.941687071696,0.0030935999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q004,fastapi_security.md,2,r_at_5,1.0,6469.941687071696,0.0030935999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q004,fastapi_security.md,2,khr,1.0,6469.941687071696,0.0030935999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q004,fastapi_security.md,2,citation_acc,1.0,6469.941687071696,0.0030935999999999997,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,2,p_at_5,0.8,6754.077378078364,0.0048720000000000005,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,2,r_at_5,1.0,6754.077378078364,0.0048720000000000005,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,2,khr,1.0,6754.077378078364,0.0048720000000000005,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,2,citation_acc,1.0,6754.077378078364,0.0048720000000000005,False
01KV7YAYBVJH77X6NCVF50GVBC,2026-06-16T10:16:33.089691+00:00,custom-anthropic+0bc9cd53,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,2,p_at_5,1.0,12237.806917051785,0.0038720000000000004,False
